location_id,location_name,city,latitude,longitude,provider,sensor_id,parameter,unit,datetime_utc,datetime_local,value,min,max,sd,expected_count,observed_count,coverage_pct
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234791,CO,ppb,2026-03-27 15:30:00+00:00,2026-03-27 21:00:00+05:30,0.86,0.86,0.86,,4,1,25.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234791,CO,ppb,2026-03-27 16:30:00+00:00,2026-03-27 22:00:00+05:30,0.85,0.84,0.86,,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234791,CO,ppb,2026-03-27 17:30:00+00:00,2026-03-27 23:00:00+05:30,0.8,0.77,0.82,0.02645751311064593,4,3,75.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234791,CO,ppb,2026-03-27 18:30:00+00:00,2026-03-28 00:00:00+05:30,1.04,1.03,1.04,0.007071067811865638,4,2,50.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234791,CO,ppb,2026-03-27 19:30:00+00:00,2026-03-28 01:00:00+05:30,1.01,1.0,1.01,0.004999999999999992,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234791,CO,ppb,2026-03-27 20:30:00+00:00,2026-03-28 02:00:00+05:30,1.02,1.0,1.04,0.01825741858350561,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234791,CO,ppb,2026-03-27 21:30:00+00:00,2026-03-28 03:00:00+05:30,0.998,0.96,1.03,0.033040379335998356,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234791,CO,ppb,2026-03-27 22:30:00+00:00,2026-03-28 04:00:00+05:30,1.06,0.97,1.16,0.08421203397773193,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234791,CO,ppb,2026-03-27 23:30:00+00:00,2026-03-28 05:00:00+05:30,1.17,1.16,1.18,0.00957427107756341,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234791,CO,ppb,2026-03-28 00:30:00+00:00,2026-03-28 06:00:00+05:30,1.21,1.18,1.23,0.02362907813126303,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234791,CO,ppb,2026-03-28 01:30:00+00:00,2026-03-28 07:00:00+05:30,1.27,1.23,1.29,0.03214550253664321,4,3,75.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234791,CO,ppb,2026-03-28 02:30:00+00:00,2026-03-28 08:00:00+05:30,1.1,1.03,1.18,0.061846584384264824,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234791,CO,ppb,2026-03-28 03:30:00+00:00,2026-03-28 09:00:00+05:30,1.02,1.01,1.02,0.005773502691896135,4,3,75.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234791,CO,ppb,2026-03-28 04:30:00+00:00,2026-03-28 10:00:00+05:30,0.91,0.84,1.0,0.06831300510639725,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234791,CO,ppb,2026-03-28 05:30:00+00:00,2026-03-28 11:00:00+05:30,0.825,0.82,0.84,0.010000000000000009,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234791,CO,ppb,2026-03-28 06:30:00+00:00,2026-03-28 12:00:00+05:30,0.785,0.77,0.8,0.012909944487358068,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234791,CO,ppb,2026-03-28 07:30:00+00:00,2026-03-28 13:00:00+05:30,0.768,0.74,0.79,0.02061552812808833,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234791,CO,ppb,2026-03-28 08:30:00+00:00,2026-03-28 14:00:00+05:30,0.78,0.74,0.84,0.043204937989385774,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234791,CO,ppb,2026-03-28 09:30:00+00:00,2026-03-28 15:00:00+05:30,0.82,0.81,0.84,0.014142135623730972,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234791,CO,ppb,2026-03-28 10:30:00+00:00,2026-03-28 16:00:00+05:30,0.795,0.78,0.81,,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234791,CO,ppb,2026-03-28 11:30:00+00:00,2026-03-28 17:00:00+05:30,0.82,0.8,0.84,0.016329931618554536,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234793,NO2,ppb,2026-03-27 15:30:00+00:00,2026-03-27 21:00:00+05:30,38.4,38.4,38.4,,4,1,25.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234793,NO2,ppb,2026-03-27 16:30:00+00:00,2026-03-27 22:00:00+05:30,37.0,35.9,38.4,,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234793,NO2,ppb,2026-03-27 17:30:00+00:00,2026-03-27 23:00:00+05:30,41.6,39.1,43.6,2.2810816147900783,4,3,75.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234793,NO2,ppb,2026-03-27 18:30:00+00:00,2026-03-28 00:00:00+05:30,45.8,45.1,46.4,0.9192388155425097,4,2,50.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234793,NO2,ppb,2026-03-27 19:30:00+00:00,2026-03-28 01:00:00+05:30,43.9,43.2,44.4,0.5123475382979771,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234793,NO2,ppb,2026-03-27 20:30:00+00:00,2026-03-28 02:00:00+05:30,39.7,37.5,42.4,2.128183889297787,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234793,NO2,ppb,2026-03-27 21:30:00+00:00,2026-03-28 03:00:00+05:30,33.6,33.0,35.0,0.9712534856222298,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234793,NO2,ppb,2026-03-27 22:30:00+00:00,2026-03-28 04:00:00+05:30,32.4,31.0,33.1,0.9912113800799525,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234793,NO2,ppb,2026-03-27 23:30:00+00:00,2026-03-28 05:00:00+05:30,32.5,31.0,33.7,1.195826074310138,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234793,NO2,ppb,2026-03-28 00:30:00+00:00,2026-03-28 06:00:00+05:30,34.4,33.9,34.8,0.36968455021364977,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234793,NO2,ppb,2026-03-28 01:30:00+00:00,2026-03-28 07:00:00+05:30,35.3,34.3,36.0,0.873689494805412,4,3,75.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234793,NO2,ppb,2026-03-28 02:30:00+00:00,2026-03-28 08:00:00+05:30,28.4,24.0,34.4,4.579938136408976,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234793,NO2,ppb,2026-03-28 03:30:00+00:00,2026-03-28 09:00:00+05:30,24.1,23.0,25.2,1.0999999999999996,4,3,75.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234793,NO2,ppb,2026-03-28 04:30:00+00:00,2026-03-28 10:00:00+05:30,18.7,15.0,23.4,3.669127961791464,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234793,NO2,ppb,2026-03-28 05:30:00+00:00,2026-03-28 11:00:00+05:30,14.6,14.1,15.7,0.7681145747868606,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234793,NO2,ppb,2026-03-28 06:30:00+00:00,2026-03-28 12:00:00+05:30,13.9,13.2,14.3,0.5446711546122739,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234793,NO2,ppb,2026-03-28 07:30:00+00:00,2026-03-28 13:00:00+05:30,16.2,15.6,16.4,0.38622100754188265,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234793,NO2,ppb,2026-03-28 08:30:00+00:00,2026-03-28 14:00:00+05:30,20.8,20.1,21.6,0.7681145747868596,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234793,NO2,ppb,2026-03-28 09:30:00+00:00,2026-03-28 15:00:00+05:30,19.3,18.6,20.4,0.7745966692414822,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234793,NO2,ppb,2026-03-28 10:30:00+00:00,2026-03-28 16:00:00+05:30,18.7,17.1,20.6,,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234793,NO2,ppb,2026-03-28 11:30:00+00:00,2026-03-28 17:00:00+05:30,21.8,20.3,23.3,1.2579745625409142,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234794,O3,µg/m³,2026-03-27 15:30:00+00:00,2026-03-27 21:00:00+05:30,18.6,18.6,18.6,,4,1,25.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234794,O3,µg/m³,2026-03-27 16:30:00+00:00,2026-03-27 22:00:00+05:30,18.8,16.6,20.4,,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234794,O3,µg/m³,2026-03-27 17:30:00+00:00,2026-03-27 23:00:00+05:30,10.5,9.5,12.6,1.7897858344878408,4,3,75.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234794,O3,µg/m³,2026-03-27 18:30:00+00:00,2026-03-28 00:00:00+05:30,6.65,5.9,7.4,1.0606601717798212,4,2,50.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234794,O3,µg/m³,2026-03-27 19:30:00+00:00,2026-03-28 01:00:00+05:30,6.78,6.5,7.3,0.35939764421413034,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234794,O3,µg/m³,2026-03-27 20:30:00+00:00,2026-03-28 02:00:00+05:30,6.63,5.5,7.5,0.9069178573608528,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234794,O3,µg/m³,2026-03-27 21:30:00+00:00,2026-03-28 03:00:00+05:30,11.9,11.0,12.7,0.6994045086119096,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234794,O3,µg/m³,2026-03-27 22:30:00+00:00,2026-03-28 04:00:00+05:30,12.1,10.2,14.9,2.095232683975696,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234794,O3,µg/m³,2026-03-27 23:30:00+00:00,2026-03-28 05:00:00+05:30,11.1,9.2,13.5,1.9841034919244183,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234794,O3,µg/m³,2026-03-28 00:30:00+00:00,2026-03-28 06:00:00+05:30,8.65,7.6,9.9,0.9678154093971983,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234794,O3,µg/m³,2026-03-28 01:30:00+00:00,2026-03-28 07:00:00+05:30,11.8,8.6,16.4,4.10162569395762,4,3,75.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234794,O3,µg/m³,2026-03-28 02:30:00+00:00,2026-03-28 08:00:00+05:30,53.7,36.8,66.5,12.772985816427843,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234794,O3,µg/m³,2026-03-28 03:30:00+00:00,2026-03-28 09:00:00+05:30,77.9,69.1,84.7,8.002707875046633,4,3,75.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234794,O3,µg/m³,2026-03-28 04:30:00+00:00,2026-03-28 10:00:00+05:30,98.0,89.9,102.5,5.739337940912689,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234794,O3,µg/m³,2026-03-28 05:30:00+00:00,2026-03-28 11:00:00+05:30,103.0,101.0,106.4,2.4581497106563805,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234794,O3,µg/m³,2026-03-28 06:30:00+00:00,2026-03-28 12:00:00+05:30,116.0,111.9,119.9,4.186088070422466,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234794,O3,µg/m³,2026-03-28 07:30:00+00:00,2026-03-28 13:00:00+05:30,118.0,113.1,126.9,6.379916404886003,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234794,O3,µg/m³,2026-03-28 08:30:00+00:00,2026-03-28 14:00:00+05:30,108.0,104.8,111.5,3.754996671103728,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234794,O3,µg/m³,2026-03-28 09:30:00+00:00,2026-03-28 15:00:00+05:30,97.0,86.1,110.0,10.471349801561724,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234794,O3,µg/m³,2026-03-28 10:30:00+00:00,2026-03-28 16:00:00+05:30,86.0,75.9,93.1,,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234794,O3,µg/m³,2026-03-28 11:30:00+00:00,2026-03-28 17:00:00+05:30,76.9,73.8,81.8,3.4189423315795584,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234795,PM10,µg/m³,2026-03-27 15:30:00+00:00,2026-03-27 21:00:00+05:30,140.0,140.0,140.0,,4,1,25.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234795,PM10,µg/m³,2026-03-27 16:30:00+00:00,2026-03-27 22:00:00+05:30,143.0,140.0,150.0,,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234795,PM10,µg/m³,2026-03-27 17:30:00+00:00,2026-03-27 23:00:00+05:30,150.0,150.0,150.0,0.0,4,3,75.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234795,PM10,µg/m³,2026-03-27 18:30:00+00:00,2026-03-28 00:00:00+05:30,167.0,153.0,180.0,19.091883092036785,4,2,50.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234795,PM10,µg/m³,2026-03-27 19:30:00+00:00,2026-03-28 01:00:00+05:30,149.0,135.0,153.0,9.0,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234795,PM10,µg/m³,2026-03-27 20:30:00+00:00,2026-03-28 02:00:00+05:30,144.0,135.0,169.0,17.0,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234795,PM10,µg/m³,2026-03-27 21:30:00+00:00,2026-03-28 03:00:00+05:30,175.0,169.0,193.0,12.0,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234795,PM10,µg/m³,2026-03-27 22:30:00+00:00,2026-03-28 04:00:00+05:30,215.0,193.0,280.0,43.5,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234795,PM10,µg/m³,2026-03-27 23:30:00+00:00,2026-03-28 05:00:00+05:30,284.0,280.0,295.0,7.5,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234795,PM10,µg/m³,2026-03-28 00:30:00+00:00,2026-03-28 06:00:00+05:30,297.0,295.0,304.0,4.5,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234795,PM10,µg/m³,2026-03-28 01:30:00+00:00,2026-03-28 07:00:00+05:30,304.0,304.0,304.0,0.0,4,3,75.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234795,PM10,µg/m³,2026-03-28 02:30:00+00:00,2026-03-28 08:00:00+05:30,293.0,240.0,310.0,35.0,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234795,PM10,µg/m³,2026-03-28 03:30:00+00:00,2026-03-28 09:00:00+05:30,218.0,174.0,240.0,38.1051177665153,4,3,75.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234795,PM10,µg/m³,2026-03-28 04:30:00+00:00,2026-03-28 10:00:00+05:30,158.0,111.0,174.0,31.5,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234795,PM10,µg/m³,2026-03-28 05:30:00+00:00,2026-03-28 11:00:00+05:30,106.0,92.0,111.0,9.5,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234795,PM10,µg/m³,2026-03-28 06:30:00+00:00,2026-03-28 12:00:00+05:30,92.5,92.0,94.0,1.0,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234795,PM10,µg/m³,2026-03-28 07:30:00+00:00,2026-03-28 13:00:00+05:30,96.8,94.0,105.0,5.5,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234795,PM10,µg/m³,2026-03-28 08:30:00+00:00,2026-03-28 14:00:00+05:30,105.0,103.0,105.0,1.0,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234795,PM10,µg/m³,2026-03-28 09:30:00+00:00,2026-03-28 15:00:00+05:30,97.3,80.0,103.0,11.5,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234795,PM10,µg/m³,2026-03-28 10:30:00+00:00,2026-03-28 16:00:00+05:30,73.3,53.0,80.0,,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234795,PM10,µg/m³,2026-03-28 11:30:00+00:00,2026-03-28 17:00:00+05:30,55.8,53.0,64.0,5.5,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234796,PM2.5,µg/m³,2026-03-27 15:30:00+00:00,2026-03-27 21:00:00+05:30,48.0,48.0,48.0,,4,1,25.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234796,PM2.5,µg/m³,2026-03-27 16:30:00+00:00,2026-03-27 22:00:00+05:30,54.5,48.0,74.0,,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234796,PM2.5,µg/m³,2026-03-27 17:30:00+00:00,2026-03-27 23:00:00+05:30,74.0,74.0,74.0,0.0,4,3,75.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234796,PM2.5,µg/m³,2026-03-27 18:30:00+00:00,2026-03-28 00:00:00+05:30,108.0,88.0,127.0,27.577164466275352,4,2,50.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234796,PM2.5,µg/m³,2026-03-27 19:30:00+00:00,2026-03-28 01:00:00+05:30,84.3,73.0,88.0,7.5,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234796,PM2.5,µg/m³,2026-03-27 20:30:00+00:00,2026-03-28 02:00:00+05:30,79.0,73.0,97.0,12.0,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234796,PM2.5,µg/m³,2026-03-27 21:30:00+00:00,2026-03-28 03:00:00+05:30,104.0,97.0,124.0,13.5,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234796,PM2.5,µg/m³,2026-03-27 22:30:00+00:00,2026-03-28 04:00:00+05:30,141.0,124.0,193.0,34.5,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234796,PM2.5,µg/m³,2026-03-27 23:30:00+00:00,2026-03-28 05:00:00+05:30,193.0,193.0,193.0,0.0,4,3,75.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234796,PM2.5,µg/m³,2026-03-28 00:30:00+00:00,2026-03-28 06:00:00+05:30,215.0,210.0,216.0,3.0,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234796,PM2.5,µg/m³,2026-03-28 01:30:00+00:00,2026-03-28 07:00:00+05:30,210.0,210.0,210.0,0.0,4,3,75.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234796,PM2.5,µg/m³,2026-03-28 02:30:00+00:00,2026-03-28 08:00:00+05:30,193.0,164.0,202.0,19.0,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234796,PM2.5,µg/m³,2026-03-28 03:30:00+00:00,2026-03-28 09:00:00+05:30,143.0,100.0,164.0,36.95041722813605,4,3,75.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234796,PM2.5,µg/m³,2026-03-28 04:30:00+00:00,2026-03-28 10:00:00+05:30,90.3,61.0,100.0,19.5,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234796,PM2.5,µg/m³,2026-03-28 05:30:00+00:00,2026-03-28 11:00:00+05:30,56.0,41.0,61.0,10.0,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234796,PM2.5,µg/m³,2026-03-28 06:30:00+00:00,2026-03-28 12:00:00+05:30,43.8,41.0,52.0,5.5,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234796,PM2.5,µg/m³,2026-03-28 07:30:00+00:00,2026-03-28 13:00:00+05:30,51.0,48.0,52.0,2.0,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234796,PM2.5,µg/m³,2026-03-28 08:30:00+00:00,2026-03-28 14:00:00+05:30,45.0,36.0,48.0,6.0,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234796,PM2.5,µg/m³,2026-03-28 09:30:00+00:00,2026-03-28 15:00:00+05:30,31.5,18.0,36.0,9.0,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234796,PM2.5,µg/m³,2026-03-28 10:30:00+00:00,2026-03-28 16:00:00+05:30,18.0,18.0,18.0,,4,2,50.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234798,SO2,ppb,2026-03-27 15:30:00+00:00,2026-03-27 21:00:00+05:30,23.6,23.6,23.6,,4,1,25.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234798,SO2,ppb,2026-03-27 16:30:00+00:00,2026-03-27 22:00:00+05:30,24.4,23.6,25.3,,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234798,SO2,ppb,2026-03-27 17:30:00+00:00,2026-03-27 23:00:00+05:30,24.7,22.7,26.2,1.7897858344878381,4,3,75.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234798,SO2,ppb,2026-03-27 18:30:00+00:00,2026-03-28 00:00:00+05:30,24.7,24.4,25.0,0.4242640687119295,4,2,50.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234798,SO2,ppb,2026-03-27 19:30:00+00:00,2026-03-28 01:00:00+05:30,26.8,25.3,28.4,1.3326039671760437,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234798,SO2,ppb,2026-03-27 20:30:00+00:00,2026-03-28 02:00:00+05:30,27.6,26.1,31.2,2.429506122651267,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234798,SO2,ppb,2026-03-27 21:30:00+00:00,2026-03-28 03:00:00+05:30,28.9,27.3,30.3,1.2409673645990853,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234798,SO2,ppb,2026-03-27 22:30:00+00:00,2026-03-28 04:00:00+05:30,37.2,28.3,52.3,11.201785571952353,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234798,SO2,ppb,2026-03-27 23:30:00+00:00,2026-03-28 05:00:00+05:30,50.1,47.3,51.5,1.912023361084622,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234798,SO2,ppb,2026-03-28 00:30:00+00:00,2026-03-28 06:00:00+05:30,51.1,49.2,52.9,1.8230011885166992,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234798,SO2,ppb,2026-03-28 01:30:00+00:00,2026-03-28 07:00:00+05:30,45.1,43.1,46.8,1.8770544300401428,4,3,75.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234798,SO2,ppb,2026-03-28 02:30:00+00:00,2026-03-28 08:00:00+05:30,39.6,35.3,42.7,3.1166221030682166,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234798,SO2,ppb,2026-03-28 03:30:00+00:00,2026-03-28 09:00:00+05:30,32.5,31.6,32.9,0.7505553499465099,4,3,75.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234798,SO2,ppb,2026-03-28 04:30:00+00:00,2026-03-28 10:00:00+05:30,30.5,28.7,32.3,1.5370426148939407,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234798,SO2,ppb,2026-03-28 05:30:00+00:00,2026-03-28 11:00:00+05:30,28.3,27.8,29.1,0.7234178138070283,4,3,75.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234798,SO2,ppb,2026-03-28 06:30:00+00:00,2026-03-28 12:00:00+05:30,29.7,28.9,30.8,0.826135582092914,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234798,SO2,ppb,2026-03-28 07:30:00+00:00,2026-03-28 13:00:00+05:30,28.3,27.7,29.5,0.842614977317635,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234798,SO2,ppb,2026-03-28 08:30:00+00:00,2026-03-28 14:00:00+05:30,27.2,26.2,27.9,0.7410578025138556,4,4,100.0
50,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,CPCB,12234798,SO2,ppb,2026-03-28 09:30:00+00:00,2026-03-28 15:00:00+05:30,27.5,24.2,29.8,2.5858589804292635,4,4,100.0
